account_id,risk_rating,typology_ground_truth,model_score,graph_score,text_score,fused_risk_score,flagged_by_access_anomaly,has_incident_timeline,rationale,recommended_action
812D69260,High,legit,8.7670505e-06,0,0.0,0.0004384161827825,False,False,low combined evidence across all signals,Monitor
80D46CBE0,Medium,legit,8.766528e-06,0,0.0,0.0004383900310127,False,False,low combined evidence across all signals,Monitor
800FDFFA0,Low,legit,8.759049e-06,0,0.0,0.0004380160379638,False,False,low combined evidence across all signals,Monitor
8099FD210,High,legit,8.749365e-06,0,0.0,0.0004375317981497,False,False,low combined evidence across all signals,Monitor
80AA1CAD0,Low,legit,8.732935e-06,0,0.0,0.0004367101777644,False,False,low combined evidence across all signals,Monitor
814498670,Low,legit,8.73122e-06,0,0.0,0.0004366243999594,False,False,low combined evidence across all signals,Monitor
802E08350,Medium,legit,8.730067e-06,0,0.0,0.0004365667296218,False,False,low combined evidence across all signals,Monitor
80C8695E0,Low,legit,8.725566e-06,0,0.0,0.0004363416424761,False,False,low combined evidence across all signals,Monitor
80DC64E70,Medium,legit,8.724304e-06,0,0.0,0.0004362785598592,False,False,low combined evidence across all signals,Monitor
8134967F0,Medium,legit,8.724304e-06,0,0.0,0.0004362785598592,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80FD26110,Low,legit,8.718981e-06,0,0.0,0.0004360123575833,False,False,low combined evidence across all signals,Monitor
804EB93E0,Medium,legit,8.7127855e-06,0,0.0,0.0004357025387034,False,False,low combined evidence across all signals,Monitor
812CEF8D0,Medium,legit,8.712625e-06,0,0.0,0.0004356944885064,False,False,low combined evidence across all signals,Monitor
80A234600,Low,legit,8.7080825e-06,0,0.0,0.0004354673547005,False,False,low combined evidence across all signals,Monitor
80434BF80,Low,legit,8.7080825e-06,0,0.0,0.0004354673547005,False,False,low combined evidence across all signals,Monitor
81114B490,Medium,legit,8.701676e-06,0,0.0,0.0004351469841501,False,False,low combined evidence across all signals,Monitor
80B50BB20,Low,legit,8.684797e-06,0,0.0,0.0004343028959834,False,False,low combined evidence across all signals,Monitor
80B332720,Low,legit,8.684797e-06,0,0.0,0.0004343028959834,False,False,low combined evidence across all signals,Monitor
810729FE0,High,legit,8.673809e-06,0,0.0,0.0004337534359294,False,False,low combined evidence across all signals,Monitor
808CED280,Low,legit,8.671172e-06,0,0.0,0.0004336215400469,False,False,low combined evidence across all signals,Monitor
80A690D50,Low,legit,8.656217e-06,0,0.0,0.0004328736903932,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80BD7E9D0,Low,legit,8.6550235e-06,0,0.0,0.0004328140188767,False,False,low combined evidence across all signals,Monitor
8138F85B0,Medium,legit,8.648497e-06,0,0.0,0.0004324876447895,False,False,low combined evidence across all signals,Monitor
8092250A0,Medium,legit,8.640705e-06,0,0.0,0.00043209800616,False,False,low combined evidence across all signals,Monitor
810950280,Low,legit,8.639772e-06,0,0.0,0.0004320513423064,False,False,low combined evidence across all signals,Monitor
8127384C0,Low,legit,8.636448e-06,0,0.0,0.0004318851080131,False,False,low combined evidence across all signals,Monitor
801633010,Medium,legit,8.631134e-06,0,0.0,0.0004316193605506,False,False,low combined evidence across all signals,Monitor
80AA74DF0,Medium,legit,8.631134e-06,0,0.0,0.0004316193605506,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
803A91A70,Low,legit,8.630796e-06,0,0.0,0.0004316024869739,False,False,low combined evidence across all signals,Monitor
809E92E20,Medium,legit,8.6212785e-06,0,0.0,0.0004311265247634,False,False,low combined evidence across all signals,Monitor
80F060FB0,Low,legit,8.618323e-06,0,0.0,0.0004309787104123,False,False,low combined evidence across all signals,Monitor
80F691640,Medium,legit,8.6173495e-06,0,0.0,0.0004309300453798,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8134E3590,Medium,legit,8.6173495e-06,0,0.0,0.0004309300453798,False,False,low combined evidence across all signals,Monitor
801501860,Medium,legit,8.6173495e-06,0,0.0,0.0004309300453798,False,False,low combined evidence across all signals,Monitor
808649B20,Medium,legit,8.6173495e-06,0,0.0,0.0004309300453798,False,False,low combined evidence across all signals,Monitor
81204D150,Low,legit,8.617105e-06,0,0.0,0.0004309178108997,False,False,low combined evidence across all signals,Monitor
803FD3590,Low,legit,8.612838e-06,0,0.0,0.0004307044579394,False,False,low combined evidence across all signals,Monitor
804AFCE90,Low,legit,8.611477e-06,0,0.0,0.0004306363723752,False,False,low combined evidence across all signals,Monitor
807B32700,Low,legit,8.611477e-06,0,0.0,0.0004306363723752,False,False,low combined evidence across all signals,Monitor
800994050,Low,legit,8.611477e-06,0,0.0,0.0004306363723752,False,False,low combined evidence across all signals,Monitor
80A5C74D0,Low,legit,8.609172e-06,0,0.0,0.0004305211226627,False,False,low combined evidence across all signals,Monitor
803CFEB60,Low,legit,8.588493e-06,0,0.0,0.0004294870134626,False,False,low combined evidence across all signals,Monitor
8147FD4A0,Low,legit,8.587414e-06,0,0.0,0.0004294330725948,False,False,low combined evidence across all signals,Monitor
801A863A0,Medium,legit,8.582953e-06,0,0.0,0.000429209986628,False,False,low combined evidence across all signals,Monitor
8007836F0,Low,legit,8.578836e-06,0,0.0,0.0004290040926073,False,False,low combined evidence across all signals,Monitor
810537BD0,High,legit,8.5773945e-06,0,0.0,0.0004289320046853,False,False,low combined evidence across all signals,Monitor
808B68C00,Low,legit,8.56706e-06,0,0.0,0.0004284152002326,False,False,low combined evidence across all signals,Monitor
8130675A0,Low,legit,8.555634e-06,0,0.0,0.0004278438181733,False,False,low combined evidence across all signals,Monitor
808938A40,Low,legit,8.544472e-06,0,0.0,0.0004272856257023,False,False,low combined evidence across all signals,Monitor
80E603470,Medium,legit,8.54282e-06,0,0.0,0.0004272030315911,False,False,low combined evidence across all signals,Monitor
8066D1960,Low,legit,8.542437e-06,0,0.0,0.0004271838839474,False,False,low combined evidence across all signals,Monitor
80F42E950,Low,legit,8.542437e-06,0,0.0,0.0004271838839474,False,False,low combined evidence across all signals,Monitor
80361A7F0,Low,legit,8.542437e-06,0,0.0,0.0004271838839474,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8133456F0,Medium,legit,8.510508e-06,0,0.0,0.0004255872160678,False,False,low combined evidence across all signals,Monitor
814264740,Medium,legit,8.510508e-06,0,0.0,0.0004255872160678,False,False,low combined evidence across all signals,Monitor
80F001E40,Low,legit,8.500017e-06,0,0.0,0.0004250625888248,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
807D00480,Medium,legit,8.497384e-06,0,0.0,0.000424930920349,False,False,low combined evidence across all signals,Monitor
80DDEFAC0,Medium,legit,8.494141e-06,0,0.0,0.0004247687338948,False,False,low combined evidence across all signals,Monitor
811A1E660,Medium,legit,8.4919175e-06,0,0.0,0.0004246575320215,False,False,low combined evidence across all signals,Monitor
8100DFE90,Low,legit,8.478179e-06,0,0.0,0.0004239704909177,False,False,low combined evidence across all signals,Monitor
811F5A9C0,Low,legit,8.469435e-06,0,0.0,0.0004235332333265,False,False,low combined evidence across all signals,Monitor
80528A640,Medium,legit,8.46565e-06,0,0.0,0.0004233439854758,False,False,low combined evidence across all signals,Monitor
802D3CD20,Medium,legit,8.460224e-06,0,0.0,0.0004230726438086,False,False,low combined evidence across all signals,Monitor
807F39870,Low,legit,8.457279e-06,0,0.0,0.0004229253752336,False,False,low combined evidence across all signals,Monitor
80286B920,Low,legit,8.457279e-06,0,0.0,0.0004229253752336,False,False,low combined evidence across all signals,Monitor
80F521160,Low,legit,8.457015e-06,0,0.0,0.000422912140164,False,False,low combined evidence across all signals,Monitor
80AAF5180,Low,legit,8.454515e-06,0,0.0,0.000422787157445,False,False,low combined evidence across all signals,Monitor
80259ED80,High,legit,8.453923e-06,0,0.0,0.0004227575490934,False,False,low combined evidence across all signals,Monitor
811ABFDD0,High,legit,8.452377e-06,0,0.0,0.0004226802308175,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80BC906F0,Medium,legit,8.445945e-06,0,0.0,0.0004223585867895,False,False,low combined evidence across all signals,Monitor
811E20FB0,Medium,legit,8.44247e-06,0,0.0,0.000422184802594,False,False,low combined evidence across all signals,Monitor
809AB7830,Medium,legit,8.432556e-06,0,0.0,0.0004216890105198,False,False,low combined evidence across all signals,Monitor
803D93D60,Medium,legit,8.407372e-06,0,0.0,0.0004204296322486,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80D865F00,High,legit,8.393581e-06,0,0.0,0.0004197399987085,False,False,low combined evidence across all signals,Monitor
80A010850,Medium,legit,8.382935e-06,0,0.0,0.0004192076396379,False,False,low combined evidence across all signals,Monitor
80A3FDBA0,Low,legit,8.3823825e-06,0,0.0,0.0004191799869839,False,False,low combined evidence across all signals,Monitor
81316F000,Medium,legit,8.376962e-06,0,0.0,0.0004189089182047,False,False,low combined evidence across all signals,Monitor
80F7B9280,Low,legit,8.37163e-06,0,0.0,0.0004186423065967,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8069B0470,Low,legit,8.366131e-06,0,0.0,0.000418367280941,False,False,low combined evidence across all signals,Monitor
810C0F9B0,Medium,legit,8.34561e-06,0,0.0,0.0004173410854938,False,False,low combined evidence across all signals,Monitor
8042C02D0,Medium,legit,8.343472e-06,0,0.0,0.0004172341588663,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80E916250,Medium,legit,8.343472e-06,0,0.0,0.0004172341588663,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80853BB80,Medium,legit,8.343472e-06,0,0.0,0.0004172341588663,False,False,low combined evidence across all signals,Monitor
80D1F69C0,Low,legit,8.3279765e-06,0,0.0,0.0004164592932973,False,False,low combined evidence across all signals,Monitor
810037200,High,legit,8.327942e-06,0,0.0,0.0004164575650064,False,False,low combined evidence across all signals,Monitor
805ACC850,High,legit,8.327611e-06,0,0.0,0.0004164410097991,False,False,low combined evidence across all signals,Monitor
8138E9620,Low,legit,8.326702e-06,0,0.0,0.0004163955739417,False,False,low combined evidence across all signals,Monitor
808F3F490,Low,legit,8.326702e-06,0,0.0,0.0004163955739417,False,False,low combined evidence across all signals,Monitor
801353EF0,Medium,legit,8.319374e-06,0,0.0,0.0004160290853137,False,False,low combined evidence across all signals,Monitor
81155F520,Medium,legit,8.319374e-06,0,0.0,0.0004160290853137,False,False,low combined evidence across all signals,Monitor
80BF36C90,Medium,legit,8.302958e-06,0,0.0,0.0004152081926298,False,False,low combined evidence across all signals,Monitor
808445AB0,Medium,legit,8.294687e-06,0,0.0,0.0004147945853348,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80D5645D0,Medium,legit,8.2819715e-06,0,0.0,0.0004141587107371,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
812EF6680,Low,legit,8.277395e-06,0,0.0,0.0004139298486403,False,False,low combined evidence across all signals,Monitor
8042827E0,Low,legit,8.277007e-06,0,0.0,0.0004139104281087,False,False,low combined evidence across all signals,Monitor
8126A45B0,Medium,legit,8.275841e-06,0,0.0,0.0004138521210323,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
811105860,Low,legit,8.265607e-06,0,0.0,0.0004133403650082,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
809CACEE0,Low,legit,8.264161e-06,0,0.0,0.0004132680496796,False,False,low combined evidence across all signals,Monitor
81065B460,Low,legit,8.264161e-06,0,0.0,0.0004132680496796,False,False,low combined evidence across all signals,Monitor
801099830,Low,legit,8.264161e-06,0,0.0,0.0004132680496796,False,False,low combined evidence across all signals,Monitor
80D97FBA0,Low,legit,8.264161e-06,0,0.0,0.0004132680496796,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8124217D0,Low,legit,8.264161e-06,0,0.0,0.0004132680496796,False,False,low combined evidence across all signals,Monitor
8016FBA80,Medium,legit,8.251559e-06,0,0.0,0.0004126378602492,False,False,low combined evidence across all signals,Monitor
8005D8EC0,Medium,legit,8.241025e-06,0,0.0,0.0004121110953833,False,False,low combined evidence across all signals,Monitor
809A5E260,Low,legit,8.2401775e-06,0,0.0,0.0004120687067756,False,False,low combined evidence across all signals,Monitor
8079CAAA0,Low,legit,8.226464e-06,0,0.0,0.0004113829391493,False,False,low combined evidence across all signals,Monitor
8123DBCF0,Low,legit,8.226464e-06,0,0.0,0.0004113829391493,False,False,low combined evidence across all signals,Monitor
80FC8FDC0,High,legit,8.205444e-06,0,0.0,0.0004103317744471,False,False,low combined evidence across all signals,Monitor
80BF9A910,Low,legit,8.204108e-06,0,0.0,0.0004102649623604,False,False,low combined evidence across all signals,Monitor
802A75EE0,Medium,legit,8.203189e-06,0,0.0,0.0004102190262082,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80A5D2800,Medium,legit,8.203189e-06,0,0.0,0.0004102190262082,False,False,low combined evidence across all signals,Monitor
812F2AF00,Medium,legit,8.203189e-06,0,0.0,0.0004102190262082,False,False,low combined evidence across all signals,Monitor
807A896D0,Medium,legit,8.203189e-06,0,0.0,0.0004102190262082,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
802D08BA0,Medium,legit,8.203189e-06,0,0.0,0.0004102190262082,False,False,low combined evidence across all signals,Monitor
80CA405D0,Medium,legit,8.203189e-06,0,0.0,0.0004102190262082,False,False,low combined evidence across all signals,Monitor
80AE89D30,Low,legit,8.2029055e-06,0,0.0,0.0004102048360305,False,False,low combined evidence across all signals,Monitor
80E2C2B30,Medium,legit,8.201319e-06,0,0.0,0.0004101255165756,False,False,low combined evidence across all signals,Monitor
8081673C0,Low,legit,8.186159e-06,0,0.0,0.0004093673881393,False,False,low combined evidence across all signals,Monitor
8069EC370,Medium,legit,8.185983e-06,0,0.0,0.0004093585647596,False,False,low combined evidence across all signals,Monitor
814262F30,Medium,legit,8.175884e-06,0,0.0,0.0004088535854549,False,False,low combined evidence across all signals,Monitor
809D63440,Medium,legit,8.164568e-06,0,0.0,0.0004082876611563,False,False,low combined evidence across all signals,Monitor
80C8C7090,Low,legit,8.157659e-06,0,0.0,0.0004079421849069,False,False,low combined evidence across all signals,Monitor
811D56B90,Low,legit,8.154058e-06,0,0.0,0.0004077621242866,False,False,low combined evidence across all signals,Monitor
