source,target,edge_type
803C8AE90,NEWBEN424149,account_beneficiary
80BCEB150,NEWBEN414753,account_beneficiary
8008B7100,NEWBEN461548,account_beneficiary
80CC1CCB0,NEWBEN445723,account_beneficiary
811C5B770,NEWBEN477895,account_beneficiary
8130DDC10,NEWBEN413964,account_beneficiary
802395720,NEWBEN469406,account_beneficiary
814018CB0,NEWBEN493976,account_beneficiary
80F353620,NEWBEN412579,account_beneficiary
804070C00,NEWBEN447697,account_beneficiary
807EF78D0,NEWBEN426019,account_beneficiary
805DB1C10,NEWBEN462018,account_beneficiary
80D8BBB80,NEWBEN436146,account_beneficiary
8022315D0,NEWBEN423042,account_beneficiary
807AE3400,NEWBEN480190,account_beneficiary
800F5BCB0,NEWBEN410089,account_beneficiary
8014A1950,NEWBEN418736,account_beneficiary
80F8755A0,NEWBEN418325,account_beneficiary
80BD7BB30,NEWBEN479203,account_beneficiary
80A329B60,NEWBEN407892,account_beneficiary
8030D6050,NEWBEN498424,account_beneficiary
80C8E1600,NEWBEN443043,account_beneficiary
80D601030,NEWBEN481495,account_beneficiary
803BE1900,NEWBEN458731,account_beneficiary
814962E91,NEWBEN465904,account_beneficiary
8061550E0,NEWBEN468570,account_beneficiary
8078E9EB0,NEWBEN474028,account_beneficiary
80D716F30,NEWBEN498737,account_beneficiary
81419F570,NEWBEN466078,account_beneficiary
8002A79D0,NEWBEN499264,account_beneficiary
806D13550,NEWBEN420209,account_beneficiary
80254C330,NEWBEN497100,account_beneficiary
802E8DA10,NEWBEN461759,account_beneficiary
803824830,NEWBEN469777,account_beneficiary
80554E200,NEWBEN414818,account_beneficiary
80DC08990,NEWBEN415197,account_beneficiary
807F84FE0,NEWBEN498155,account_beneficiary
80722F030,NEWBEN494248,account_beneficiary
812C89B50,NEWBEN485187,account_beneficiary
8052284B0,NEWBEN414450,account_beneficiary
8069561F0,NEWBEN480636,account_beneficiary
80FDD1970,NEWBEN446235,account_beneficiary
812FE7310,NEWBEN424424,account_beneficiary
805926810,NEWBEN418766,account_beneficiary
8115FB4F0,NEWBEN411901,account_beneficiary
8088FE560,NEWBEN414424,account_beneficiary
8139AA6A0,NEWBEN432590,account_beneficiary
813864640,NEWBEN429573,account_beneficiary
80ADFC730,NEWBEN406401,account_beneficiary
800690280,NEWBEN433038,account_beneficiary
80FA50FD0,NEWBEN445970,account_beneficiary
8049CDCD0,NEWBEN445146,account_beneficiary
80E9665D0,NEWBEN449212,account_beneficiary
80B3D84B0,NEWBEN466808,account_beneficiary
801D1E330,NEWBEN479607,account_beneficiary
80CC9C960,NEWBEN414422,account_beneficiary
80059A750,NEWBEN411917,account_beneficiary
8065180D0,NEWBEN456789,account_beneficiary
80814E430,NEWBEN485690,account_beneficiary
80696ECD0,NEWBEN465281,account_beneficiary
80EDB0FB0,NEWBEN413631,account_beneficiary
80876CA50,NEWBEN484143,account_beneficiary
814308E40,NEWBEN435334,account_beneficiary
80C987280,NEWBEN491707,account_beneficiary
8027A2950,NEWBEN401684,account_beneficiary
809A6DE50,NEWBEN447968,account_beneficiary
805445580,NEWBEN413322,account_beneficiary
80BFE4850,NEWBEN431484,account_beneficiary
80AC74E50,NEWBEN420202,account_beneficiary
80932A240,NEWBEN415793,account_beneficiary
804F19B00,NEWBEN409034,account_beneficiary
80F63E880,NEWBEN423109,account_beneficiary
8027D9DA0,NEWBEN467524,account_beneficiary
80D1F6C00,NEWBEN469391,account_beneficiary
8069F8E30,NEWBEN412146,account_beneficiary
8143F2991,NEWBEN409748,account_beneficiary
8044700E0,NEWBEN412382,account_beneficiary
8114BCCE0,NEWBEN427832,account_beneficiary
80D874300,NEWBEN485991,account_beneficiary
80A0BFCC0,NEWBEN428704,account_beneficiary
8101AC9E0,NEWBEN448903,account_beneficiary
809F92490,NEWBEN444466,account_beneficiary
80E6DDAA0,NEWBEN434496,account_beneficiary
802C627E0,NEWBEN495674,account_beneficiary
80E2D8B90,NEWBEN480832,account_beneficiary
801E81890,NEWBEN441347,account_beneficiary
80C07AA10,NEWBEN458908,account_beneficiary
807275320,NEWBEN473639,account_beneficiary
80064D1E0,NEWBEN453299,account_beneficiary
8115C79B0,NEWBEN461153,account_beneficiary
80F001E40,NEWBEN462687,account_beneficiary
804583470,NEWBEN440172,account_beneficiary
80DF9F310,NEWBEN431871,account_beneficiary
80F542950,NEWBEN487051,account_beneficiary
804264290,NEWBEN482698,account_beneficiary
80D5F4980,NEWBEN425088,account_beneficiary
8007EF950,NEWBEN480354,account_beneficiary
806B33320,NEWBEN449287,account_beneficiary
811071150,NEWBEN453797,account_beneficiary
800102120,NEWBEN444630,account_beneficiary
80E290080,NEWBEN420546,account_beneficiary
81197EBB0,NEWBEN423914,account_beneficiary
80023F3C0,NEWBEN489820,account_beneficiary
809960970,NEWBEN465598,account_beneficiary
810BE2BB0,NEWBEN436952,account_beneficiary
8128C8B00,NEWBEN483146,account_beneficiary
80C771F80,NEWBEN407551,account_beneficiary
80DEA2F10,NEWBEN496222,account_beneficiary
812B2CAD0,NEWBEN456246,account_beneficiary
8071CF2C0,NEWBEN471971,account_beneficiary
8096101F0,NEWBEN437215,account_beneficiary
81298ADE0,NEWBEN413341,account_beneficiary
8063038B0,NEWBEN476176,account_beneficiary
80BCB0B50,NEWBEN469372,account_beneficiary
806D31C80,NEWBEN483248,account_beneficiary
80EB6F0C0,NEWBEN470733,account_beneficiary
8111EF320,NEWBEN435382,account_beneficiary
8046D5A70,NEWBEN415406,account_beneficiary
80CD1EBF0,NEWBEN437577,account_beneficiary
8075791A0,NEWBEN446293,account_beneficiary
80B4FD610,NEWBEN420933,account_beneficiary
810C568C0,NEWBEN481161,account_beneficiary
805323B70,NEWBEN416052,account_beneficiary
80C9F23E0,NEWBEN488714,account_beneficiary
8114C0050,NEWBEN402798,account_beneficiary
8040AE4F0,NEWBEN488849,account_beneficiary
80A63E150,NEWBEN477220,account_beneficiary
802764BA0,NEWBEN454180,account_beneficiary
802186350,NEWBEN443017,account_beneficiary
811E03C30,NEWBEN464659,account_beneficiary
80C49E4B0,NEWBEN412298,account_beneficiary
80DDC5FE0,NEWBEN411413,account_beneficiary
8141C4210,NEWBEN480724,account_beneficiary
812D57860,NEWBEN434646,account_beneficiary
8042827E0,NEWBEN477519,account_beneficiary
80361A7F0,NEWBEN484950,account_beneficiary
805FA8DC0,NEWBEN414684,account_beneficiary
803249220,NEWBEN436836,account_beneficiary
8073A2190,NEWBEN493325,account_beneficiary
8102B6030,NEWBEN451292,account_beneficiary
8054A1D70,NEWBEN431422,account_beneficiary
806226560,NEWBEN454816,account_beneficiary
80940CC90,NEWBEN422162,account_beneficiary
801AFFC40,NEWBEN451358,account_beneficiary
806A78CA0,NEWBEN488419,account_beneficiary
8006F1090,NEWBEN419259,account_beneficiary
8101D47E0,NEWBEN490793,account_beneficiary
80CDE2C70,NEWBEN433691,account_beneficiary
800BD4E10,NEWBEN454610,account_beneficiary
812315E30,NEWBEN426903,account_beneficiary
8092AFA10,NEWBEN474335,account_beneficiary
80F8EEBE0,NEWBEN449388,account_beneficiary
803306D10,NEWBEN442301,account_beneficiary
80C2B2E70,NEWBEN426906,account_beneficiary
801B7D820,NEWBEN422707,account_beneficiary
80081F5E0,NEWBEN417118,account_beneficiary
8135CAB50,NEWBEN493876,account_beneficiary
80B512C10,NEWBEN403714,account_beneficiary
80DEE3B40,NEWBEN449184,account_beneficiary
80488EFC0,NEWBEN411364,account_beneficiary
804E018D0,NEWBEN407627,account_beneficiary
80248C6C0,NEWBEN413319,account_beneficiary
8088B0430,NEWBEN455594,account_beneficiary
80AE37980,NEWBEN461355,account_beneficiary
802DFF280,NEWBEN465004,account_beneficiary
80EC324D0,NEWBEN462153,account_beneficiary
80689AEF0,NEWBEN471850,account_beneficiary
8015ADA70,NEWBEN405014,account_beneficiary
80E825290,NEWBEN443079,account_beneficiary
80AA04F20,NEWBEN406195,account_beneficiary
800597E90,NEWBEN409742,account_beneficiary
80B817A70,NEWBEN457537,account_beneficiary
8091B6670,NEWBEN414526,account_beneficiary
805A70E00,NEWBEN476451,account_beneficiary
806800100,NEWBEN449228,account_beneficiary
805E120A0,NEWBEN402217,account_beneficiary
803D09680,NEWBEN402091,account_beneficiary
8053D8210,NEWBEN466175,account_beneficiary
8061CCEA0,NEWBEN469956,account_beneficiary
80D8A9A40,NEWBEN434325,account_beneficiary
808EC1E10,NEWBEN410544,account_beneficiary
8099F9D40,NEWBEN466796,account_beneficiary
80B779FA0,NEWBEN427434,account_beneficiary
80BB12C30,NEWBEN456690,account_beneficiary
803888E40,NEWBEN458716,account_beneficiary
80136E510,NEWBEN492849,account_beneficiary
8077EF4E0,NEWBEN462488,account_beneficiary
804379400,NEWBEN477358,account_beneficiary
804083190,NEWBEN419787,account_beneficiary
80170ABF0,NEWBEN441139,account_beneficiary
80D454F90,NEWBEN412265,account_beneficiary
8006823E0,NEWBEN418899,account_beneficiary
8060CDAB0,NEWBEN455652,account_beneficiary
80604C300,NEWBEN474840,account_beneficiary
80BF9A910,NEWBEN480416,account_beneficiary
806559240,NEWBEN419854,account_beneficiary
809564CF0,NEWBEN408386,account_beneficiary
8047B6D80,NEWBEN419550,account_beneficiary
80F6440B0,NEWBEN495665,account_beneficiary
811BDDBB0,NEWBEN480107,account_beneficiary
80EB5C2F0,NEWBEN497498,account_beneficiary
80016D280,NEWBEN481355,account_beneficiary
80C1EAD60,NEWBEN441145,account_beneficiary
8027B7730,NEWBEN480307,account_beneficiary
806787910,NEWBEN426505,account_beneficiary
80ECB7C60,NEWBEN488363,account_beneficiary
80D87F1F0,NEWBEN443860,account_beneficiary
807FF9830,NEWBEN479111,account_beneficiary
80A881C70,NEWBEN465449,account_beneficiary
813070A00,NEWBEN431936,account_beneficiary
80D7A5660,NEWBEN483764,account_beneficiary
810A2B4C0,NEWBEN446934,account_beneficiary
8065180D0,NEWBEN440017,account_beneficiary
80104B3D0,NEWBEN414320,account_beneficiary
8094A1350,NEWBEN474528,account_beneficiary
80E0DEED0,NEWBEN415802,account_beneficiary
810CC97D0,NEWBEN482209,account_beneficiary
80BBC5A70,NEWBEN493630,account_beneficiary
800BF8450,NEWBEN496469,account_beneficiary
8098A5350,NEWBEN432430,account_beneficiary
80034B060,NEWBEN458179,account_beneficiary
801514540,NEWBEN408805,account_beneficiary
80729D360,NEWBEN431006,account_beneficiary
804070990,NEWBEN488182,account_beneficiary
8058CDB80,NEWBEN495543,account_beneficiary
8075086A0,NEWBEN456746,account_beneficiary
804D61350,NEWBEN442361,account_beneficiary
80AEB4990,NEWBEN421516,account_beneficiary
80573E860,NEWBEN440100,account_beneficiary
8078D03C0,NEWBEN472121,account_beneficiary
80027A2B0,NEWBEN419848,account_beneficiary
804BD06D0,NEWBEN405182,account_beneficiary
80DE5F400,NEWBEN402052,account_beneficiary
810042400,NEWBEN418724,account_beneficiary
808F60800,NEWBEN434811,account_beneficiary
80CC58D80,NEWBEN465659,account_beneficiary
80049A310,NEWBEN416918,account_beneficiary
80F41F450,NEWBEN438182,account_beneficiary
81465FE20,NEWBEN463774,account_beneficiary
809610550,NEWBEN465046,account_beneficiary
80545FD30,NEWBEN487356,account_beneficiary
80B4A85B0,NEWBEN435467,account_beneficiary
8054AA9B0,NEWBEN486526,account_beneficiary
809500890,NEWBEN407370,account_beneficiary
80FE811E0,NEWBEN465198,account_beneficiary
813F750C1,NEWBEN444515,account_beneficiary
813D086D1,NEWBEN410757,account_beneficiary
8104BBF00,NEWBEN470720,account_beneficiary
8010940E0,NEWBEN426884,account_beneficiary
803983BE0,NEWBEN498029,account_beneficiary
8119FD960,NEWBEN410476,account_beneficiary
8115FB4F0,NEWBEN454391,account_beneficiary
8114590F0,NEWBEN481120,account_beneficiary
809F807E0,NEWBEN469673,account_beneficiary
80058C680,NEWBEN439697,account_beneficiary
80BC12240,NEWBEN480461,account_beneficiary
801C66F60,NEWBEN493808,account_beneficiary
808473AC0,NEWBEN490990,account_beneficiary
8046F04E0,NEWBEN435502,account_beneficiary
804EF7FD0,NEWBEN496955,account_beneficiary
80BD33121,NEWBEN440092,account_beneficiary
809C340F0,NEWBEN483435,account_beneficiary
8012CF4E0,NEWBEN484784,account_beneficiary
80D88C1C0,NEWBEN461077,account_beneficiary
810E1A430,NEWBEN483504,account_beneficiary
80077A140,NEWBEN476502,account_beneficiary
806D641C0,NEWBEN460298,account_beneficiary
80F8EE720,NEWBEN423500,account_beneficiary
80B484690,NEWBEN408735,account_beneficiary
80CFE4570,NEWBEN418539,account_beneficiary
80E267B00,NEWBEN473769,account_beneficiary
80227FC50,NEWBEN493321,account_beneficiary
80E74DF70,NEWBEN446537,account_beneficiary
8015F7910,NEWBEN441142,account_beneficiary
80A41A7D0,NEWBEN447728,account_beneficiary
8101A1ED0,NEWBEN443491,account_beneficiary
80919B830,NEWBEN465997,account_beneficiary
80DC554F0,NEWBEN433773,account_beneficiary
805582950,NEWBEN446997,account_beneficiary
80DE5AFC0,NEWBEN465102,account_beneficiary
80468FA70,NEWBEN485247,account_beneficiary
806E11760,NEWBEN433221,account_beneficiary
810F96260,NEWBEN414204,account_beneficiary
8127CF9B0,NEWBEN418964,account_beneficiary
800AEBA90,NEWBEN439369,account_beneficiary
80C2836A0,NEWBEN489089,account_beneficiary
805113200,NEWBEN400577,account_beneficiary
8010647D0,NEWBEN464454,account_beneficiary
80AF11540,NEWBEN423315,account_beneficiary
803DA6320,NEWBEN431547,account_beneficiary
8029F78D0,NEWBEN443593,account_beneficiary
8149035D1,NEWBEN424855,account_beneficiary
80271F040,NEWBEN410745,account_beneficiary
80A4453C0,NEWBEN424202,account_beneficiary
80A716810,NEWBEN410944,account_beneficiary
8105F5210,NEWBEN474774,account_beneficiary
80FBCC760,NEWBEN453691,account_beneficiary
80212D6B0,NEWBEN426777,account_beneficiary
80482B5A0,NEWBEN480212,account_beneficiary
800059C00,NEWBEN457263,account_beneficiary
801CFFF90,NEWBEN499678,account_beneficiary
805E17E70,NEWBEN407046,account_beneficiary
804FEA230,NEWBEN489849,account_beneficiary
807925C60,NEWBEN417657,account_beneficiary
80F2C8D40,NEWBEN416914,account_beneficiary
811E6A080,NEWBEN450857,account_beneficiary
80FAD41E0,NEWBEN479338,account_beneficiary
809013D00,NEWBEN414942,account_beneficiary
80FEA9150,NEWBEN406179,account_beneficiary
8059FBC60,NEWBEN408023,account_beneficiary
80789F9B0,NEWBEN473571,account_beneficiary
810CFF630,NEWBEN485477,account_beneficiary
80D6FBFC0,NEWBEN457283,account_beneficiary
8017EC820,NEWBEN441979,account_beneficiary
80E98CE70,NEWBEN458051,account_beneficiary
8135BE300,NEWBEN407781,account_beneficiary
80012A760,NEWBEN495155,account_beneficiary
80DC9CE70,NEWBEN412651,account_beneficiary
804323E60,NEWBEN496903,account_beneficiary
80C8C1410,NEWBEN419703,account_beneficiary
809976E90,NEWBEN408643,account_beneficiary
80C987C00,NEWBEN463956,account_beneficiary
807E47DA0,NEWBEN454613,account_beneficiary
8101DA880,NEWBEN443327,account_beneficiary
80DB5D190,NEWBEN401022,account_beneficiary
80821DEC0,NEWBEN438825,account_beneficiary
80B0DBA00,NEWBEN455487,account_beneficiary
8105DC290,NEWBEN430064,account_beneficiary
803933AF0,NEWBEN411450,account_beneficiary
805691CF0,NEWBEN414040,account_beneficiary
800776AF0,NEWBEN417760,account_beneficiary
805769430,NEWBEN403394,account_beneficiary
80F040860,NEWBEN479475,account_beneficiary
80381EF60,NEWBEN467927,account_beneficiary
80EEFAD40,NEWBEN469584,account_beneficiary
805CD5B80,NEWBEN410420,account_beneficiary
80C80DB00,NEWBEN432400,account_beneficiary
80B302650,NEWBEN444142,account_beneficiary
801773AE0,NEWBEN494580,account_beneficiary
80DD96660,NEWBEN499807,account_beneficiary
80E3E5180,NEWBEN423134,account_beneficiary
8051F1D30,NEWBEN430582,account_beneficiary
80B951A50,NEWBEN467495,account_beneficiary
805944460,NEWBEN471730,account_beneficiary
80DB5CB00,NEWBEN424204,account_beneficiary
80138AA40,NEWBEN471546,account_beneficiary
802DFFC10,NEWBEN479310,account_beneficiary
80832C3E0,NEWBEN499499,account_beneficiary
80AB8C190,NEWBEN403154,account_beneficiary
801EE5CA0,NEWBEN464732,account_beneficiary
80EACB790,NEWBEN406957,account_beneficiary
805449560,NEWBEN445979,account_beneficiary
80BB289A0,NEWBEN402051,account_beneficiary
805ACD7A0,NEWBEN416138,account_beneficiary
8067736B0,NEWBEN413766,account_beneficiary
805F443D0,NEWBEN444446,account_beneficiary
802B45660,NEWBEN406521,account_beneficiary
805A3E180,NEWBEN495224,account_beneficiary
100428A51,NEWBEN408512,account_beneficiary
804316310,NEWBEN440607,account_beneficiary
80CA81AB0,NEWBEN451530,account_beneficiary
8132D5E50,NEWBEN433708,account_beneficiary
8128EA320,NEWBEN450106,account_beneficiary
80FCD8980,NEWBEN467074,account_beneficiary
81275CAF0,NEWBEN412800,account_beneficiary
812159090,NEWBEN403262,account_beneficiary
805A03A20,NEWBEN436866,account_beneficiary
80A4CCEE0,NEWBEN440264,account_beneficiary
803B2B200,NEWBEN423546,account_beneficiary
8039A7AD0,NEWBEN417328,account_beneficiary
80687C590,NEWBEN429223,account_beneficiary
809B94750,NEWBEN428525,account_beneficiary
8064155F0,NEWBEN487550,account_beneficiary
809E22150,NEWBEN421530,account_beneficiary
81418CA30,NEWBEN475938,account_beneficiary
811DCFBF0,NEWBEN465752,account_beneficiary
801A57580,NEWBEN474930,account_beneficiary
802021D20,NEWBEN453061,account_beneficiary
80E580E70,NEWBEN484172,account_beneficiary
80F242AA0,NEWBEN466630,account_beneficiary
8038201A0,NEWBEN401262,account_beneficiary
8019A2650,NEWBEN401931,account_beneficiary
8018C8AF0,NEWBEN440416,account_beneficiary
80C0D1E90,NEWBEN496141,account_beneficiary
808567ED0,NEWBEN442823,account_beneficiary
804AF6ED0,NEWBEN479259,account_beneficiary
803102720,NEWBEN426314,account_beneficiary
80C562A50,NEWBEN482512,account_beneficiary
80E199120,NEWBEN434165,account_beneficiary
810FADC20,NEWBEN434672,account_beneficiary
803F52750,NEWBEN477589,account_beneficiary
8055CAB00,NEWBEN480758,account_beneficiary
80F11BA90,NEWBEN486932,account_beneficiary
813F32280,NEWBEN404439,account_beneficiary
80B4F5960,NEWBEN401337,account_beneficiary
8139183B0,NEWBEN445506,account_beneficiary
806D5CDD0,NEWBEN449546,account_beneficiary
80862E4D0,NEWBEN411152,account_beneficiary
80CD838B0,NEWBEN453515,account_beneficiary
80D31F5E0,NEWBEN448790,account_beneficiary
80D57C7A0,NEWBEN494270,account_beneficiary
808724500,NEWBEN463715,account_beneficiary
800AEBD70,NEWBEN462889,account_beneficiary
8022FF370,NEWBEN458670,account_beneficiary
80150D5F0,NEWBEN412935,account_beneficiary
8037E5BB0,NEWBEN434956,account_beneficiary
805FF3780,NEWBEN454616,account_beneficiary
806A2F010,NEWBEN475700,account_beneficiary
80368BB30,NEWBEN484667,account_beneficiary
809BECAA0,NEWBEN477454,account_beneficiary
803933AA0,NEWBEN452075,account_beneficiary
809826110,NEWBEN461846,account_beneficiary
81085B370,NEWBEN414452,account_beneficiary
802D3D780,NEWBEN414727,account_beneficiary
8078BE910,NEWBEN408898,account_beneficiary
80E67BF60,NEWBEN428711,account_beneficiary
80B0778E0,NEWBEN452288,account_beneficiary
8104CD810,NEWBEN407397,account_beneficiary
80082C360,NEWBEN490513,account_beneficiary
80EBEE410,NEWBEN435568,account_beneficiary
8019D0940,NEWBEN469732,account_beneficiary
80E9D3850,NEWBEN469325,account_beneficiary
812E7CA20,NEWBEN450215,account_beneficiary
804970980,NEWBEN493588,account_beneficiary
801A5B470,NEWBEN476963,account_beneficiary
801BB73E0,NEWBEN429081,account_beneficiary
80CD38390,NEWBEN479905,account_beneficiary
800BBBEC0,NEWBEN464068,account_beneficiary
8050A8A70,NEWBEN465661,account_beneficiary
8130E5E50,NEWBEN426612,account_beneficiary
100428978,NEWBEN483947,account_beneficiary
8083E2D60,NEWBEN411993,account_beneficiary
80A955C60,NEWBEN491703,account_beneficiary
80BF33570,NEWBEN487417,account_beneficiary
